date,hour,location,gross_sales,net_sales,items,transactions,customers
2021-06-14,21,The Dram Shop Central,168,138,31,10,9
2021-06-14,21,The Dram Shop Front St.,178,142.5,29,17,7
2021-06-14,22,The Dram Shop Central,64,23,9,4,2
2021-06-14,22,The Dram Shop Front St.,171,135.5,33,13,8
2021-06-15,14,The Dram Shop Central,24,24,3,2,2
2021-06-15,14,The Dram Shop Front St.,13.5,13.5,3,3,1
2021-06-15,15,The Dram Shop Central,16.5,16.5,2,2,2
2021-06-15,15,The Dram Shop Front St.,44.75,44.75,10,5,2
2021-06-15,16,The Dram Shop Central,94.75,94.75,17,7,6
2021-06-15,16,The Dram Shop Front St.,121.5,121.5,20,11,8
2021-06-15,17,The Dram Shop Central,73.75,63.75,13,6,3
2021-06-15,17,The Dram Shop Front St.,102.5,102.5,14,10,7
2021-06-15,18,The Dram Shop Central,156,156,23,11,10
2021-06-15,18,The Dram Shop Front St.,106.75,106.75,17,10,9
2021-06-15,19,The Dram Shop Central,106.5,106.5,18,7,5
2021-06-15,19,The Dram Shop Front St.,333.25,328.75,63,17,15
2021-06-15,20,The Dram Shop Central,161,158.25,29,8,6
2021-06-15,20,The Dram Shop Front St.,63,63,12,7,6
2021-06-15,21,The Dram Shop Central,176.5,172,34,12,11
2021-06-15,21,The Dram Shop Front St.,55.5,42.75,7,4,4
2021-06-15,22,The Dram Shop Central,105.5,97,20,7,5
2021-06-15,22,The Dram Shop Front St.,36,23,2,1,0
2021-06-16,14,The Dram Shop Central,26,26,4,2,2
2021-06-16,14,The Dram Shop Front St.,30.5,18,6,3,2
2021-06-16,15,The Dram Shop Central,6,4.5,2,1,0
2021-06-16,15,The Dram Shop Front St.,65.5,65.5,12,6,6
2021-06-16,16,The Dram Shop Central,56,56,8,5,2
2021-06-16,16,The Dram Shop Front St.,116.5,99,24,13,8
2021-06-16,17,The Dram Shop Central,294,294,30,14,13
2021-06-16,17,The Dram Shop Front St.,141.5,137,22,15,11
2021-06-16,18,The Dram Shop Central,131.5,129.25,24,10,9
2021-06-16,18,The Dram Shop Front St.,115.25,109.81,22,11,7
2021-06-16,19,The Dram Shop Central,134.75,134.75,23,10,6
2021-06-16,19,The Dram Shop Front St.,175.75,175.75,38,15,9
2021-06-16,20,The Dram Shop Central,211,211,33,10,10
2021-06-16,20,The Dram Shop Front St.,274,274,47,23,19
2021-06-16,21,The Dram Shop Central,163.25,148.25,28,10,10
2021-06-16,21,The Dram Shop Front St.,156.5,156.5,28,17,15
2021-06-16,22,The Dram Shop Central,23.5,16.5,5,3,1
2021-06-16,22,The Dram Shop Front St.,10.5,10.5,2,1,1
2021-06-17,14,The Dram Shop Central,12.5,12.5,2,1,0
2021-06-17,14,The Dram Shop Front St.,117,117,5,4,2
2021-06-17,15,The Dram Shop Central,4.5,4.5,1,1,0
2021-06-17,15,The Dram Shop Front St.,117.25,117.25,16,10,7
2021-06-17,16,The Dram Shop Central,71.75,71.75,11,5,4
2021-06-17,16,The Dram Shop Front St.,67.5,67.5,12,8,7
2021-06-17,17,The Dram Shop Central,165.5,165.5,28,14,10
2021-06-17,17,The Dram Shop Front St.,152.5,133.75,25,15,8
2021-06-17,18,The Dram Shop Central,315.5,315.5,47,19,16
2021-06-17,18,The Dram Shop Front St.,205.5,189,31,16,11
2021-06-17,19,The Dram Shop Central,262,254.25,44,18,16
2021-06-17,19,The Dram Shop Front St.,88,88,20,12,8
2021-06-17,20,The Dram Shop Central,114.75,97.5,22,11,7
2021-06-17,20,The Dram Shop Front St.,209.5,200.25,33,14,11
2021-06-17,21,The Dram Shop Central,128.5,114.5,21,10,7
2021-06-17,21,The Dram Shop Front St.,243.25,237.75,38,18,16
2021-06-17,22,The Dram Shop Front St.,81.25,63.25,14,5,4
2021-06-18,14,The Dram Shop Central,55.5,54.38,7,4,3
2021-06-18,14,The Dram Shop Front St.,135,128.7,11,7,4
2021-06-18,15,The Dram Shop Central,55.75,55.75,11,6,3
2021-06-18,15,The Dram Shop Front St.,83,83,13,7,4
2021-06-18,16,The Dram Shop Central,75.5,75.5,12,7,5
2021-06-18,16,The Dram Shop Front St.,165,162.75,25,14,10
2021-06-18,17,The Dram Shop Central,57.25,57.25,10,8,3
2021-06-18,17,The Dram Shop Front St.,302,296,47,22,17
2021-06-18,18,The Dram Shop Central,178.25,172.25,32,14,13
2021-06-18,18,The Dram Shop Front St.,97.5,89.5,19,9,6
2021-06-18,19,The Dram Shop Central,205.75,205.75,26,13,11
2021-06-18,19,The Dram Shop Front St.,257.75,257.75,36,20,12
2021-06-18,20,The Dram Shop Central,257.75,257.75,46,18,16
2021-06-18,20,The Dram Shop Front St.,427,427,59,33,24
2021-06-18,21,The Dram Shop Central,134,134,21,9,4
2021-06-18,21,The Dram Shop Front St.,208,208,37,19,13
2021-06-18,22,The Dram Shop Central,61,61,12,4,3
2021-06-18,22,The Dram Shop Front St.,180.75,155.13,30,7,5
2021-06-18,23,The Dram Shop Central,43.25,16.12,5,2,0
2021-06-18,23,The Dram Shop Front St.,42.75,42.75,9,2,2
2021-06-19,12,The Dram Shop Front St.,9,9,2,1,1
2021-06-19,13,The Dram Shop Front St.,178.5,168.2,9,4,3
2021-06-19,14,The Dram Shop Central,237.5,223.74,22,8,5
2021-06-19,14,The Dram Shop Front St.,206,200.5,38,14,10
2021-06-19,15,The Dram Shop Central,99.5,99.5,10,5,3
2021-06-19,15,The Dram Shop Front St.,122,120,18,8,5
2021-06-19,16,The Dram Shop Central,92.75,92.75,16,6,5
2021-06-19,16,The Dram Shop Front St.,118.25,118.25,17,8,7
2021-06-19,17,The Dram Shop Central,240.5,214.5,40,13,8
2021-06-19,17,The Dram Shop Front St.,212.25,200.95,29,12,9
2021-06-19,18,The Dram Shop Central,180.5,178.25,20,4,3
2021-06-19,18,The Dram Shop Front St.,148,148,30,12,8
2021-06-19,19,The Dram Shop Central,117,117,19,6,5
2021-06-19,19,The Dram Shop Front St.,142.5,142.5,22,9,6
2021-06-19,20,The Dram Shop Central,80.75,60.25,15,7,5
2021-06-19,20,The Dram Shop Front St.,240.75,240.75,29,18,11
2021-06-19,21,The Dram Shop Central,33.75,33.75,6,3,2
2021-06-19,21,The Dram Shop Front St.,179.5,179.5,32,20,13
2021-06-19,22,The Dram Shop Central,99.25,63.25,15,5,2
2021-06-19,22,The Dram Shop Front St.,159.5,129.75,26,13,8
2021-06-20,14,The Dram Shop Central,99.5,99.5,14,6,3
2021-06-20,14,The Dram Shop Front St.,38,38,6,5,4
2021-06-20,15,The Dram Shop Central,108,101.25,15,7,7
2021-06-20,15,The Dram Shop Front St.,70.75,70.75,8,5,2
2021-06-20,16,The Dram Shop Central,162.25,162.25,26,9,9
2021-06-20,16,The Dram Shop Front St.,129,129,23,11,7
2021-06-20,17,The Dram Shop Central,271,271,30,10,8
2021-06-20,17,The Dram Shop Front St.,209.75,199.06,27,12,6
2021-06-20,18,The Dram Shop Central,104,104,21,9,7
2021-06-20,18,The Dram Shop Front St.,53,51,11,6,4
2021-06-20,19,The Dram Shop Central,181.75,181.75,36,10,8
2021-06-20,19,The Dram Shop Front St.,201.75,201.75,31,10,8
2021-06-20,20,The Dram Shop Central,87.75,87.75,9,4,3
2021-06-20,20,The Dram Shop Front St.,108.5,108.5,17,6,6
2021-06-20,21,The Dram Shop Central,72.25,53.5,11,3,2
2021-06-20,21,The Dram Shop Front St.,90,72.5,12,7,2
2021-06-20,22,The Dram Shop Central,15.75,14.56,2,2,1
2021-06-21,13,The Dram Shop Central,15,11.25,1,1,1
2021-06-21,14,The Dram Shop Central,15.5,15.5,3,2,1
2021-06-21,14,The Dram Shop Front St.,38.5,38.5,3,3,1
2021-06-21,15,The Dram Shop Central,59.75,52.75,11,5,4
2021-06-21,15,The Dram Shop Front St.,21.5,21.5,4,1,1
2021-06-21,16,The Dram Shop Central,78.25,61.63,15,11,3
2021-06-21,16,The Dram Shop Front St.,97.5,84.7,11,5,5
2021-06-21,17,The Dram Shop Central,74.25,71.25,13,6,6
2021-06-21,17,The Dram Shop Front St.,210.75,195.25,27,13,11
2021-06-21,18,The Dram Shop Central,213.5,181,41,15,9
2021-06-21,18,The Dram Shop Front St.,311.75,277.75,40,17,12
2021-06-21,19,The Dram Shop Central,133,122,25,11,8
2021-06-21,19,The Dram Shop Front St.,207.75,194.75,26,11,10
2021-06-21,20,The Dram Shop Central,269.75,228.5,42,16,14
2021-06-21,20,The Dram Shop Front St.,165.25,136.25,31,13,10
2021-06-21,21,The Dram Shop Central,191.75,155.75,39,17,7
2021-06-21,21,The Dram Shop Front St.,96.5,87,14,9,4
2021-06-21,22,The Dram Shop Front St.,93.25,64,14,5,1
2021-06-22,14,The Dram Shop Central,12,12,1,1,0
2021-06-22,14,The Dram Shop Front St.,95,90.25,6,4,3
2021-06-22,15,The Dram Shop Central,21.5,21.5,4,2,1
2021-06-22,15,The Dram Shop Front St.,129.5,120.15,12,5,4
2021-06-22,16,The Dram Shop Central,49,49,10,3,3
2021-06-22,16,The Dram Shop Front St.,78.25,73.75,15,8,5
2021-06-22,17,The Dram Shop Central,110.25,95.75,18,8,4
2021-06-22,17,The Dram Shop Front St.,117.5,117.5,20,11,9
2021-06-22,18,The Dram Shop Central,236,236,41,12,12
2021-06-22,18,The Dram Shop Front St.,271.25,270.25,45,18,12
2021-06-22,19,The Dram Shop Central,168,168,26,13,9
2021-06-22,19,The Dram Shop Front St.,221,221,36,21,17
2021-06-22,20,The Dram Shop Central,66.75,66.75,12,8,5
2021-06-22,20,The Dram Shop Front St.,157.75,157.75,24,12,10
2021-06-22,21,The Dram Shop Central,84,84,14,6,4
2021-06-22,21,The Dram Shop Front St.,217.5,217,44,15,10
2021-06-22,22,The Dram Shop Central,39.75,19.25,6,3,2
2021-06-22,22,The Dram Shop Front St.,25,9,5,4,0
2021-06-23,14,The Dram Shop Central,9,9,2,2,0
2021-06-23,14,The Dram Shop Front St.,59.5,59.5,4,3,2
2021-06-23,15,The Dram Shop Central,39,39,6,2,2
2021-06-23,15,The Dram Shop Front St.,25.5,25.5,5,4,2
2021-06-23,16,The Dram Shop Central,108.5,76.5,6,4,3
2021-06-23,16,The Dram Shop Front St.,87.5,73,15,11,2
2021-06-23,17,The Dram Shop Central,132.25,132.25,22,12,7
2021-06-23,17,The Dram Shop Front St.,231.75,200.75,53,23,15
2021-06-23,18,The Dram Shop Central,237,230.25,42,21,12
2021-06-23,18,The Dram Shop Front St.,315.25,292.75,55,25,19
2021-06-23,19,The Dram Shop Central,150.25,135.75,22,9,6
2021-06-23,19,The Dram Shop Front St.,713.25,703.85,44,23,18
2021-06-23,20,The Dram Shop Central,147.25,147.25,25,9,8
2021-06-23,20,The Dram Shop Front St.,185,185,23,13,9
2021-06-23,21,The Dram Shop Central,244,237.75,24,13,10
2021-06-23,21,The Dram Shop Front St.,467.5,152.5,81,13,10
2021-06-23,22,The Dram Shop Central,6,6,1,1,0
2021-06-23,22,The Dram Shop Front St.,20.5,20.5,4,2,1
2021-06-24,14,The Dram Shop Central,42.5,31.25,5,2,2
2021-06-24,14,The Dram Shop Front St.,32,32,4,2,1
2021-06-24,15,The Dram Shop Central,92,92,3,2,2
2021-06-24,15,The Dram Shop Front St.,74.5,68.5,11,5,4
2021-06-24,16,The Dram Shop Central,67.75,67.75,14,7,4
2021-06-24,16,The Dram Shop Front St.,197.5,197.5,28,12,11
2021-06-24,17,The Dram Shop Central,36.5,36.5,3,2,0
2021-06-24,17,The Dram Shop Front St.,315.5,304,46,17,15
2021-06-24,18,The Dram Shop Central,118,107,16,8,6
2021-06-24,18,The Dram Shop Front St.,239.25,233.75,40,18,16
2021-06-24,19,The Dram Shop Central,245.5,230.5,46,11,10
2021-06-24,19,The Dram Shop Front St.,454.25,452,58,29,22
2021-06-24,20,The Dram Shop Central,291.75,291.75,46,18,13
2021-06-24,20,The Dram Shop Front St.,288.75,277.75,58,26,17
2021-06-24,21,The Dram Shop Central,93.5,73,14,6,3
2021-06-24,21,The Dram Shop Front St.,255.5,255.5,45,18,14
2021-06-24,22,The Dram Shop Front St.,131,91.75,24,10,7
2021-06-25,14,The Dram Shop Central,67,64,8,5,3
2021-06-25,14,The Dram Shop Front St.,107,107,14,8,8
2021-06-25,15,The Dram Shop Central,66,61.5,7,3,1
2021-06-25,15,The Dram Shop Front St.,95.5,93.5,17,10,4
2021-06-25,16,The Dram Shop Central,205.25,202.85,23,7,5
2021-06-25,16,The Dram Shop Front St.,339.5,324.25,42,22,15
2021-06-25,17,The Dram Shop Central,206.75,196.13,29,13,12
2021-06-25,17,The Dram Shop Front St.,130.5,130.5,17,9,9
2021-06-25,18,The Dram Shop Central,335.75,335.75,50,12,10
2021-06-25,18,The Dram Shop Front St.,231.5,225.38,45,17,11
2021-06-25,19,The Dram Shop Central,111.5,111.5,18,7,6
2021-06-25,19,The Dram Shop Front St.,502.25,486.15,62,18,15
2021-06-25,20,The Dram Shop Central,305.75,305.75,70,17,15
2021-06-25,20,The Dram Shop Front St.,195.5,180.5,33,17,12
2021-06-25,21,The Dram Shop Central,182.5,182.5,31,14,10
2021-06-25,21,The Dram Shop Front St.,218.5,214.12,33,15,14
2021-06-25,22,The Dram Shop Central,131,131,25,8,5
2021-06-25,22,The Dram Shop Front St.,244,187.5,35,15,10
2021-06-25,23,The Dram Shop Central,13.25,9.94,2,1,0
2021-06-25,23,The Dram Shop Front St.,19.5,17.75,6,2,0
2021-06-26,12,The Dram Shop Front St.,32,26.88,8,5,1
2021-06-26,13,The Dram Shop Front St.,67,67,15,9,5
2021-06-26,14,The Dram Shop Central,75.25,75.25,10,5,4
2021-06-26,14,The Dram Shop Front St.,197.5,194.5,24,11,4
2021-06-26,15,The Dram Shop Central,69.5,69.5,8,5,3
2021-06-26,15,The Dram Shop Front St.,85,82.85,12,6,4
2021-06-26,16,The Dram Shop Central,106,106,17,8,6
2021-06-26,16,The Dram Shop Front St.,140.25,137.25,29,12,10
2021-06-26,17,The Dram Shop Central,201.75,190.63,30,14,13
2021-06-26,17,The Dram Shop Front St.,152,143,23,10,8
2021-06-26,18,The Dram Shop Central,105.5,105.5,17,6,3
2021-06-26,18,The Dram Shop Front St.,70.75,70.75,12,10,8
2021-06-26,19,The Dram Shop Central,224,224,37,12,9
2021-06-26,19,The Dram Shop Front St.,166.5,166.5,29,13,12
2021-06-26,20,The Dram Shop Central,244.25,238.87,36,13,9
2021-06-26,20,The Dram Shop Front St.,93.5,93.5,18,8,6
2021-06-26,21,The Dram Shop Central,247,247,45,15,12
2021-06-26,21,The Dram Shop Front St.,114.5,114.5,24,12,8
2021-06-26,22,The Dram Shop Central,82.75,82.75,16,6,5
2021-06-26,22,The Dram Shop Front St.,98.25,94.75,14,6,4
2021-06-26,23,The Dram Shop Central,9.5,0,2,1,0
2021-06-27,14,The Dram Shop Central,33,33,5,3,3
2021-06-27,14,The Dram Shop Front St.,36.5,36.5,7,3,3
2021-06-27,15,The Dram Shop Central,99.25,99.25,14,6,5
2021-06-27,15,The Dram Shop Front St.,98.25,98.25,9,3,2
2021-06-27,16,The Dram Shop Central,141.5,136,24,9,4
2021-06-27,16,The Dram Shop Front St.,74.25,74.25,14,7,4
2021-06-27,17,The Dram Shop Central,33,33,4,2,2
2021-06-27,17,The Dram Shop Front St.,67.5,67.5,11,7,6
2021-06-27,18,The Dram Shop Central,211,211,27,12,9
2021-06-27,18,The Dram Shop Front St.,172.25,169.87,27,17,10
2021-06-27,19,The Dram Shop Central,133.5,127.62,14,5,5
2021-06-27,19,The Dram Shop Front St.,256.25,242.17,25,9,6
2021-06-27,20,The Dram Shop Central,164.75,164.75,28,11,9
2021-06-27,20,The Dram Shop Front St.,88,83.4,9,6,4
2021-06-27,21,The Dram Shop Central,63.25,46.25,11,5,2
2021-06-27,21,The Dram Shop Front St.,146.75,146.75,21,11,8
2021-06-27,22,The Dram Shop Front St.,9.5,0,1,1,0
2021-06-28,14,The Dram Shop Central,42.5,42.5,3,2,2
2021-06-28,14,The Dram Shop Front St.,93,87.7,9,4,4
2021-06-28,15,The Dram Shop Central,117,102,17,10,5
2021-06-28,15,The Dram Shop Front St.,106.25,82.13,15,8,7
2021-06-28,16,The Dram Shop Central,35.5,25.5,10,7,1
2021-06-28,16,The Dram Shop Front St.,215,191.37,28,12,9
2021-06-28,17,The Dram Shop Central,197.5,169,30,13,8
2021-06-28,17,The Dram Shop Front St.,169,158.5,24,11,8
2021-06-28,18,The Dram Shop Central,102.5,87,18,6,6
2021-06-28,18,The Dram Shop Front St.,195.25,170.25,25,14,12
2021-06-28,19,The Dram Shop Central,140.75,115.75,27,10,7
2021-06-28,19,The Dram Shop Front St.,205,186,33,18,14
2021-06-28,20,The Dram Shop Central,177.25,164.75,28,10,8
2021-06-28,20,The Dram Shop Front St.,175.5,161.5,25,10,7
2021-06-28,21,The Dram Shop Central,177,149.75,32,17,13
2021-06-28,21,The Dram Shop Front St.,460.25,426.5,54,21,18
2021-06-28,22,The Dram Shop Central,69.25,3.5,8,2,0
2021-06-28,22,The Dram Shop Front St.,50.5,19,9,4,0
2021-06-29,11,The Dram Shop Central,61.25,45.94,4,1,1
2021-06-29,14,The Dram Shop Central,47,47,7,6,5
2021-06-29,14,The Dram Shop Front St.,21.25,21.25,5,4,2
2021-06-29,15,The Dram Shop Central,15,15,1,1,1
2021-06-29,15,The Dram Shop Front St.,135.5,123.75,12,7,2
2021-06-29,16,The Dram Shop Central,158,158,27,11,10
2021-06-29,16,The Dram Shop Front St.,73.5,70.75,18,10,7
2021-06-29,17,The Dram Shop Central,374.5,273,37,11,7
2021-06-29,17,The Dram Shop Front St.,233.75,233.75,45,20,16
2021-06-29,18,The Dram Shop Central,55,55,9,5,2
2021-06-29,18,The Dram Shop Front St.,217,208.5,40,19,12
2021-06-29,19,The Dram Shop Central,198,198,33,12,9
2021-06-29,19,The Dram Shop Front St.,301.5,280.37,46,19,14
2021-06-29,20,The Dram Shop Central,83.5,83.5,15,8,7
2021-06-29,20,The Dram Shop Front St.,299,299,41,14,13
2021-06-29,21,The Dram Shop Central,110.25,85.5,16,6,5
2021-06-29,21,The Dram Shop Front St.,103,87.5,16,6,6
2021-06-29,22,The Dram Shop Front St.,66.5,66.5,8,2,2
2021-06-30,14,The Dram Shop Central,30.5,30.5,6,6,1
2021-06-30,14,The Dram Shop Front St.,39.5,39.5,5,3,2
2021-06-30,15,The Dram Shop Central,44.75,44.75,7,4,3
2021-06-30,15,The Dram Shop Front St.,67.5,65.38,8,4,2
2021-06-30,16,The Dram Shop Central,69,69,13,5,5
2021-06-30,16,The Dram Shop Front St.,70.5,65.5,11,6,3
2021-06-30,17,The Dram Shop Central,171.5,171.5,20,10,9
2021-06-30,17,The Dram Shop Front St.,333.5,333.5,45,13,13
2021-06-30,18,The Dram Shop Central,173.75,173.75,26,11,7
2021-06-30,18,The Dram Shop Front St.,190.25,190.25,30,19,13
2021-06-30,19,The Dram Shop Central,216.75,216.75,26,13,7
2021-06-30,19,The Dram Shop Front St.,233.25,233.25,40,16,12
2021-06-30,20,The Dram Shop Central,188.75,188.75,27,11,11
2021-06-30,20,The Dram Shop Front St.,76.75,76.75,10,9,7
2021-06-30,21,The Dram Shop Central,169.75,155,28,14,10
2021-06-30,21,The Dram Shop Front St.,104.5,83.62,22,11,7
2021-06-30,22,The Dram Shop Front St.,43,40.88,8,4,2
2021-07-01,14,The Dram Shop Central,5.5,5.5,1,1,0
2021-07-01,14,The Dram Shop Front St.,82.25,82.25,12,5,5
2021-07-01,15,The Dram Shop Central,53.25,47.5,6,4,2
2021-07-01,15,The Dram Shop Front St.,14.5,14.5,3,2,1
2021-07-01,16,The Dram Shop Central,91,91,9,6,3
2021-07-01,16,The Dram Shop Front St.,153.25,150.35,23,12,11
2021-07-01,17,The Dram Shop Central,103,103,20,9,7
2021-07-01,17,The Dram Shop Front St.,261,261,39,20,15
2021-07-01,18,The Dram Shop Central,97,97,16,7,4
2021-07-01,18,The Dram Shop Front St.,328.25,326.87,43,22,18
2021-07-01,19,The Dram Shop Central,308.75,308.75,45,13,11
2021-07-01,19,The Dram Shop Front St.,278,276,51,23,20
2021-07-01,20,The Dram Shop Central,67,67,9,5,4
2021-07-01,20,The Dram Shop Front St.,165.75,165.75,28,10,7
2021-07-01,21,The Dram Shop Central,40,40,6,4,1
2021-07-01,21,The Dram Shop Front St.,248,237,38,17,12
2021-07-01,22,The Dram Shop Front St.,33.5,14.5,4,3,1
2021-07-02,13,The Dram Shop Central,8.5,8.5,2,2,0
2021-07-02,14,The Dram Shop Central,117,117,22,15,8
2021-07-02,14,The Dram Shop Front St.,123.5,123.5,16,8,2
2021-07-02,15,The Dram Shop Central,116.25,92.25,22,11,6
2021-07-02,15,The Dram Shop Front St.,340.25,309.13,39,18,13
2021-07-02,16,The Dram Shop Central,145.5,142.62,27,13,8
2021-07-02,16,The Dram Shop Front St.,156,156,25,13,9
2021-07-02,17,The Dram Shop Central,97,97,20,10,8
2021-07-02,17,The Dram Shop Front St.,342,341,60,23,17
2021-07-02,18,The Dram Shop Central,219,211.75,31,12,9
2021-07-02,18,The Dram Shop Front St.,305.5,305.5,54,21,17
2021-07-02,19,The Dram Shop Central,214.75,214.75,34,11,6
2021-07-02,19,The Dram Shop Front St.,435,435,75,25,22
2021-07-02,20,The Dram Shop Central,190.5,190.5,23,9,8
2021-07-02,20,The Dram Shop Front St.,302.5,302.5,53,26,23
2021-07-02,21,The Dram Shop Central,113,113,19,9,8
2021-07-02,21,The Dram Shop Front St.,194.75,194.75,36,14,14
2021-07-02,22,The Dram Shop Central,70.75,70.75,14,6,5
2021-07-02,22,The Dram Shop Front St.,214,207.5,34,15,12
2021-07-02,23,The Dram Shop Central,18.5,9.75,2,2,0
2021-07-02,23,The Dram Shop Front St.,19,0,1,1,0
2021-07-03,12,The Dram Shop Front St.,104,104,18,9,7
2021-07-03,13,The Dram Shop Front St.,74.75,74.75,17,7,4
2021-07-03,14,The Dram Shop Central,56.75,56.75,7,2,2
2021-07-03,14,The Dram Shop Front St.,142.5,127.5,23,13,10
2021-07-03,15,The Dram Shop Central,85.25,85.25,15,6,6
2021-07-03,15,The Dram Shop Front St.,137.25,137.25,27,17,6
2021-07-03,16,The Dram Shop Central,93,86.38,19,7,5
2021-07-03,16,The Dram Shop Front St.,101.75,101.75,18,10,7
2021-07-03,17,The Dram Shop Central,169,150.25,31,19,11
2021-07-03,17,The Dram Shop Front St.,64.5,61.5,9,8,5
2021-07-03,18,The Dram Shop Central,250.75,250.75,45,15,11
2021-07-03,18,The Dram Shop Front St.,258,251.16,45,18,16
2021-07-03,19,The Dram Shop Central,85.5,85.5,10,5,4
2021-07-03,19,The Dram Shop Front St.,120.25,120.25,21,10,7
2021-07-03,20,The Dram Shop Central,119.5,118.5,22,8,6
2021-07-03,20,The Dram Shop Front St.,93.5,93.5,15,4,3
2021-07-03,21,The Dram Shop Central,97.5,92.5,17,6,5
2021-07-03,21,The Dram Shop Front St.,122.25,122.25,20,11,7
2021-07-03,22,The Dram Shop Front St.,153.25,138.25,28,14,9
2021-07-03,23,The Dram Shop Front St.,51.5,51.5,8,2,2
2021-07-04,13,The Dram Shop Central,11.5,11.5,2,1,0
2021-07-04,14,The Dram Shop Central,86,80.5,15,5,2
2021-07-04,14,The Dram Shop Front St.,110.25,109.13,20,11,7
2021-07-04,15,The Dram Shop Central,152.5,152.5,24,14,9
2021-07-04,15,The Dram Shop Front St.,50,50,8,6,2
2021-07-04,16,The Dram Shop Central,241.75,237,53,13,9
2021-07-04,16,The Dram Shop Front St.,188,157.38,22,9,6
2021-07-04,17,The Dram Shop Central,105.5,101,14,9,4
2021-07-04,17,The Dram Shop Front St.,99,99,18,9,5
2021-07-04,18,Catering - Dram Shop Front,43,43,7,4,2
2021-07-04,18,The Dram Shop Central,312.5,312.5,47,17,10
2021-07-04,18,The Dram Shop Front St.,105.75,105.75,13,6,4
2021-07-04,19,Catering - Dram Shop Front,268,268,38,29,10
2021-07-04,19,The Dram Shop Central,301.75,301.75,46,16,9
2021-07-04,19,The Dram Shop Front St.,83.5,83.5,12,4,4
2021-07-04,20,Catering - Dram Shop Front,696,696,95,77,37
2021-07-04,20,The Dram Shop Central,372.25,372.25,62,30,22
2021-07-04,20,The Dram Shop Front St.,116.25,116.25,22,9,6
2021-07-04,21,Catering - Dram Shop Front,1468,1468,190,133,54
2021-07-04,21,The Dram Shop Central,476.75,476.75,76,34,28
2021-07-04,21,The Dram Shop Front St.,72.25,67.75,11,6,3
2021-07-04,22,Catering - Dram Shop Front,972,972,117,90,42
2021-07-04,22,The Dram Shop Central,261.25,261.25,48,23,18
2021-07-04,22,The Dram Shop Front St.,12.25,0,2,1,0
2021-07-04,23,The Dram Shop Central,26,9.5,5,2,1
2021-07-05,14,The Dram Shop Central,4.5,4.5,1,1,1
2021-07-05,14,The Dram Shop Front St.,69.25,58.25,12,9,6
2021-07-05,15,The Dram Shop Central,92.75,74.25,16,8,4
2021-07-05,15,The Dram Shop Front St.,240.25,230.37,22,12,8
2021-07-05,16,The Dram Shop Central,229,197.25,25,11,4
2021-07-05,16,The Dram Shop Front St.,115.5,96.5,22,12,9
2021-07-05,17,The Dram Shop Central,19.5,17.5,4,1,1
2021-07-05,17,The Dram Shop Front St.,56.5,47,9,5,3
2021-07-05,18,The Dram Shop Central,80,74.5,25,7,5
2021-07-05,18,The Dram Shop Front St.,64,55.75,12,6,3
2021-07-05,19,The Dram Shop Central,52.5,40.5,11,5,4
2021-07-05,19,The Dram Shop Front St.,141.75,112.75,30,12,6
2021-07-05,20,The Dram Shop Central,88,72.5,22,8,6
